,ellipse,diameter,location,confidence,timestamp
33,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.55
34,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.5666666666666667
35,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.5833333333333334
36,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.6
37,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.6166666666666667
38,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.6333333333333333
39,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.65
40,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.6666666666666666
41,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.6833333333333333
42,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.7
43,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.7166666666666667
44,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.7333333333333333
45,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.75
46,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.7666666666666667
47,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.7833333333333333
48,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.8
49,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.8166666666666667
50,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.8333333333333334
51,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.85
52,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.8666666666666667
53,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.8833333333333333
54,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.9
55,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.9166666666666666
56,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.9333333333333333
57,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.95
58,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.9666666666666667
59,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,0.9833333333333333
60,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.0
61,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.0166666666666666
62,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.0333333333333334
63,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.05
64,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.0666666666666667
65,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.0833333333333333
66,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.1
67,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.1166666666666667
68,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.1333333333333333
69,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.15
70,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.1666666666666667
71,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.1833333333333333
72,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.2
73,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.2166666666666666
74,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.2333333333333334
75,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.25
76,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.2666666666666666
77,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.2833333333333334
78,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.3
79,"{'center': (0.0, 0.0), 'axes': (0.0, 0.0), 'angle': -90.0}",0.0,"(0.0, 0.0)",0.0,1.3166666666666667
80,"{'center': (365.13511657714844, 238.76429748535156), 'axes': (62.371334075927734, 99.89952850341797), 'angle': 0.15632745623587715}",99.89952850341797,"(365.13511657714844, 238.76429748535156)",0.99,1.3333333333333333
81,"{'center': (365.5724868774414, 238.7647933959961), 'axes': (61.481773376464844, 99.79257202148438), 'angle': 0.15488153696059537}",99.79257202148438,"(365.5724868774414, 238.7647933959961)",1.0,1.35
82,"{'center': (366.0420227050781, 238.82351684570312), 'axes': (60.47492599487305, 99.77957916259766), 'angle': 179.96311950683594}",99.77957916259766,"(366.0420227050781, 238.82351684570312)",1.0,1.3666666666666667
83,"{'center': (366.4523162841797, 238.79153442382812), 'axes': (59.58824157714844, 99.64904022216797), 'angle': 0.03817092999816532}",99.64904022216797,"(366.4523162841797, 238.79153442382812)",1.0,1.3833333333333333
84,"{'center': (366.88553619384766, 238.82555389404297), 'axes': (58.62550354003906, 99.40320587158203), 'angle': 0.17979718744754658}",99.40320587158203,"(366.88553619384766, 238.82555389404297)",1.0,1.4
85,"{'center': (367.27942657470703, 238.76189422607422), 'axes': (57.78687286376953, 99.26686096191406), 'angle': 179.99458312988287}",99.26686096191406,"(367.27942657470703, 238.76189422607422)",1.0,1.4166666666666667
86,"{'center': (367.69144439697266, 238.78382110595703), 'axes': (56.88422775268555, 99.05984497070312), 'angle': 0.037880528718224886}",99.05984497070312,"(367.69144439697266, 238.78382110595703)",1.0,1.4333333333333333
87,"{'center': (368.12000274658203, 238.80809020996094), 'axes': (55.934295654296875, 98.8178939819336), 'angle': 0.07747762650251461}",98.8178939819336,"(368.12000274658203, 238.80809020996094)",1.0,1.45
88,"{'center': (368.53504943847656, 238.74088287353516), 'axes': (55.01791763305664, 98.77142333984375), 'angle': 0.0038128083106115512}",98.77142333984375,"(368.53504943847656, 238.74088287353516)",1.0,1.4666666666666666
89,"{'center': (368.91857147216797, 238.7545166015625), 'axes': (53.98832321166992, 98.59258270263672), 'angle': 0.17209811508655237}",98.59258270263672,"(368.91857147216797, 238.7545166015625)",1.0,1.4833333333333334
90,"{'center': (369.3505630493164, 238.8056411743164), 'axes': (53.0327262878418, 98.54492950439453), 'angle': 0.04605765640735481}",98.54492950439453,"(369.3505630493164, 238.8056411743164)",1.0,1.5
91,"{'center': (369.74656677246094, 238.8219223022461), 'axes': (52.025569915771484, 98.41368103027344), 'angle': 0.16175554692745245}",98.41368103027344,"(369.74656677246094, 238.8219223022461)",1.0,1.5166666666666666
92,"{'center': (370.1154022216797, 238.7604217529297), 'axes': (50.994598388671875, 98.29344177246094), 'angle': 179.93431091308594}",98.29344177246094,"(370.1154022216797, 238.7604217529297)",1.0,1.5333333333333334
93,"{'center': (370.4216613769531, 238.82806396484375), 'axes': (50.161434173583984, 97.93439483642578), 'angle': 0.13550044596195956}",97.93439483642578,"(370.4216613769531, 238.82806396484375)",1.0,1.55
94,"{'center': (370.75878143310547, 238.76217651367188), 'axes': (49.1225700378418, 97.80508422851562), 'angle': 0.008011531084776036}",97.80508422851562,"(370.75878143310547, 238.76217651367188)",1.0,1.5666666666666667
95,"{'center': (371.1056442260742, 238.78629302978516), 'axes': (48.111473083496094, 97.74496459960938), 'angle': 0.11467305570840344}",97.74496459960938,"(371.1056442260742, 238.78629302978516)",1.0,1.5833333333333333
96,"{'center': (371.4833068847656, 238.87339782714844), 'axes': (47.1899299621582, 97.66913604736328), 'angle': 0.16377286612987196}",97.66913604736328,"(371.4833068847656, 238.87339782714844)",1.0,1.6
97,"{'center': (371.86341094970703, 238.7783432006836), 'axes': (46.185791015625, 97.31838989257812), 'angle': 0.0844152420759227}",97.31838989257812,"(371.86341094970703, 238.7783432006836)",1.0,1.6166666666666667
98,"{'center': (372.22887420654297, 238.86383819580078), 'axes': (45.18792724609375, 97.43253326416016), 'angle': 179.99313354492182}",97.43253326416016,"(372.22887420654297, 238.86383819580078)",1.0,1.6333333333333333
99,"{'center': (372.54896545410156, 238.82245635986328), 'axes': (44.35042190551758, 97.18792724609375), 'angle': 0.03273660317064178}",97.18792724609375,"(372.54896545410156, 238.82245635986328)",1.0,1.65
100,"{'center': (372.85850524902344, 238.78238677978516), 'axes': (43.41325378417969, 97.04716491699219), 'angle': 0.03163735568524277}",97.04716491699219,"(372.85850524902344, 238.78238677978516)",1.0,1.6666666666666667
101,"{'center': (373.1240997314453, 238.77062225341797), 'axes': (42.23839569091797, 96.94605255126953), 'angle': 0.08650266379117814}",96.94605255126953,"(373.1240997314453, 238.77062225341797)",1.0,1.6833333333333333
102,"{'center': (373.5109558105469, 238.70799255371094), 'axes': (41.27123260498047, 96.71734619140625), 'angle': 0.03497694805265307}",96.71734619140625,"(373.5109558105469, 238.70799255371094)",1.0,1.7
103,"{'center': (373.8332977294922, 238.74829864501953), 'axes': (40.23629379272461, 96.73125457763672), 'angle': 0.12877951562404225}",96.73125457763672,"(373.8332977294922, 238.74829864501953)",1.0,1.7166666666666666
104,"{'center': (374.1846618652344, 238.72956085205078), 'axes': (39.39989471435547, 96.20269775390625), 'angle': 0.09925881773233922}",96.20269775390625,"(374.1846618652344, 238.72956085205078)",1.0,1.7333333333333334
105,"{'center': (374.45343017578125, 238.70082092285156), 'axes': (38.470523834228516, 96.16102600097656), 'angle': 0.06217516958713035}",96.16102600097656,"(374.45343017578125, 238.70082092285156)",1.0,1.75
106,"{'center': (374.6994857788086, 238.87716674804688), 'axes': (37.42155838012695, 96.00438690185547), 'angle': 0.05834909901023589}",96.00438690185547,"(374.6994857788086, 238.87716674804688)",1.0,1.7666666666666666
107,"{'center': (374.9954376220703, 238.86336517333984), 'axes': (36.369110107421875, 96.14073944091797), 'angle': 0.08725288510322582}",96.14073944091797,"(374.9954376220703, 238.86336517333984)",1.0,1.7833333333333334
108,"{'center': (375.3148727416992, 238.84866333007812), 'axes': (35.40907669067383, 95.66771697998047), 'angle': 0.04927369207144151}",95.66771697998047,"(375.3148727416992, 238.84866333007812)",1.0,1.8
109,"{'center': (375.5934524536133, 238.785400390625), 'axes': (34.5462646484375, 95.35784912109375), 'angle': 179.93128967285156}",95.35784912109375,"(375.5934524536133, 238.785400390625)",1.0,1.8166666666666667
110,"{'center': (375.8404998779297, 238.8517608642578), 'axes': (33.630897521972656, 95.09919738769531), 'angle': 0.07136181741953568}",95.09919738769531,"(375.8404998779297, 238.8517608642578)",1.0,1.8333333333333333
111,"{'center': (376.06346130371094, 238.8102569580078), 'axes': (32.41817855834961, 95.16242218017578), 'angle': 0.007779380306595432}",95.16242218017578,"(376.06346130371094, 238.8102569580078)",1.0,1.85
112,"{'center': (376.35479736328125, 238.86460876464844), 'axes': (31.5008487701416, 94.91331481933594), 'angle': 0.0903445407748143}",94.91331481933594,"(376.35479736328125, 238.86460876464844)",1.0,1.8666666666666667
113,"{'center': (376.6549987792969, 238.77632904052734), 'axes': (30.659170150756836, 94.86597442626953), 'angle': 0.07400752604007522}",94.86597442626953,"(376.6549987792969, 238.77632904052734)",1.0,1.8833333333333333
114,"{'center': (376.8799591064453, 238.82431030273438), 'axes': (29.781402587890625, 94.46414947509766), 'angle': 0.04053958877920379}",94.46414947509766,"(376.8799591064453, 238.82431030273438)",1.0,1.9
115,"{'center': (377.1003875732422, 238.71186065673828), 'axes': (28.50558090209961, 94.45150756835938), 'angle': 179.90432739257815}",94.45150756835938,"(377.1003875732422, 238.71186065673828)",1.0,1.9166666666666667
116,"{'center': (377.33966064453125, 238.81316375732422), 'axes': (27.56509017944336, 94.33522033691406), 'angle': 0.0563254244625481}",94.33522033691406,"(377.33966064453125, 238.81316375732422)",1.0,1.9333333333333333
117,"{'center': (377.5468444824219, 238.73875427246094), 'axes': (26.866432189941406, 93.86912536621094), 'angle': 0.052922435104837975}",93.86912536621094,"(377.5468444824219, 238.73875427246094)",1.0,1.95
118,"{'center': (377.80338287353516, 238.75595092773438), 'axes': (25.903221130371094, 93.44474792480469), 'angle': 0.012608543038365415}",93.44474792480469,"(377.80338287353516, 238.75595092773438)",0.9879259462040864,1.9666666666666666
119,"{'center': (378.0823745727539, 238.6987533569336), 'axes': (24.378814697265625, 93.94844055175781), 'angle': 179.99926757812503}",93.94844055175781,"(378.0823745727539, 238.6987533569336)",0.99,1.9833333333333334
120,"{'center': (377.95116424560547, 238.73368072509766), 'axes': (25.049821853637695, 94.260986328125), 'angle': 179.9814910888672}",94.260986328125,"(377.95116424560547, 238.73368072509766)",1.0,2.0
121,"{'center': (377.8118438720703, 238.80404663085938), 'axes': (26.033571243286133, 94.28105163574219), 'angle': 179.99047851562503}",94.28105163574219,"(377.8118438720703, 238.80404663085938)",0.9161732243618843,2.0166666666666666
122,"{'center': (377.46075439453125, 238.8497543334961), 'axes': (27.340007781982422, 94.3114242553711), 'angle': 0.021539755165572702}",94.3114242553711,"(377.46075439453125, 238.8497543334961)",0.99,2.033333333333333
123,"{'center': (377.2739944458008, 238.75894927978516), 'axes': (28.00142478942871, 94.71112823486328), 'angle': 179.9584197998047}",94.71112823486328,"(377.2739944458008, 238.75894927978516)",1.0,2.05
124,"{'center': (377.0441131591797, 238.75814819335938), 'axes': (28.956071853637695, 94.89364624023438), 'angle': 0.004115710966289127}",94.89364624023438,"(377.0441131591797, 238.75814819335938)",1.0,2.066666666666667
125,"{'center': (376.8312072753906, 238.79448699951172), 'axes': (29.998476028442383, 94.97480773925781), 'angle': 0.02657542005182132}",94.97480773925781,"(376.8312072753906, 238.79448699951172)",1.0,2.0833333333333335
126,"{'center': (376.5252685546875, 238.81586456298828), 'axes': (31.03768539428711, 95.10099792480469), 'angle': 0.10587183386087093}",95.10099792480469,"(376.5252685546875, 238.81586456298828)",1.0,2.1
127,"{'center': (376.2748336791992, 238.7630844116211), 'axes': (31.926288604736328, 95.55035400390625), 'angle': 0.08793020248413207}",95.55035400390625,"(376.2748336791992, 238.7630844116211)",1.0,2.1166666666666667
128,"{'center': (375.9825973510742, 238.73609161376953), 'axes': (32.79024124145508, 95.62336730957031), 'angle': 0.08168185502290777}",95.62336730957031,"(375.9825973510742, 238.73609161376953)",1.0,2.1333333333333333
129,"{'center': (375.68546295166016, 238.77940368652344), 'axes': (33.58735656738281, 96.072998046875), 'angle': 179.97534179687503}",96.072998046875,"(375.68546295166016, 238.77940368652344)",1.0,2.15
130,"{'center': (375.4909439086914, 238.7816925048828), 'axes': (34.93733215332031, 96.05758666992188), 'angle': 0.010077559389171258}",96.05758666992188,"(375.4909439086914, 238.7816925048828)",1.0,2.1666666666666665
131,"{'center': (375.15093994140625, 238.77652740478516), 'axes': (35.938514709472656, 96.14655303955078), 'angle': 0.01766262762249239}",96.14655303955078,"(375.15093994140625, 238.77652740478516)",1.0,2.183333333333333
132,"{'center': (374.8705520629883, 238.83253479003906), 'axes': (36.9239616394043, 96.44412994384766), 'angle': 0.08676526695489842}",96.44412994384766,"(374.8705520629883, 238.83253479003906)",1.0,2.2
133,"{'center': (374.5728225708008, 238.76954650878906), 'axes': (37.77206039428711, 96.61795043945312), 'angle': 0.08145428448914639}",96.61795043945312,"(374.5728225708008, 238.76954650878906)",1.0,2.216666666666667
134,"{'center': (374.29640197753906, 238.82776641845703), 'axes': (38.944759368896484, 96.49178314208984), 'angle': 0.08144143968821305}",96.49178314208984,"(374.29640197753906, 238.82776641845703)",1.0,2.2333333333333334
135,"{'center': (373.95654296875, 238.86067962646484), 'axes': (39.9447135925293, 96.85211944580078), 'angle': 0.08462267369032486}",96.85211944580078,"(373.95654296875, 238.86067962646484)",1.0,2.25
136,"{'center': (373.63352966308594, 238.81658172607422), 'axes': (40.93961715698242, 96.86138153076172), 'angle': 0.06584101170301287}",96.86138153076172,"(373.63352966308594, 238.81658172607422)",1.0,2.2666666666666666
137,"{'center': (373.30242919921875, 238.8101348876953), 'axes': (41.793758392333984, 97.29974365234375), 'angle': 0.11567416787147956}",97.29974365234375,"(373.30242919921875, 238.8101348876953)",1.0,2.283333333333333
138,"{'center': (373.00990295410156, 238.681396484375), 'axes': (42.80279541015625, 97.17044067382812), 'angle': 0.09946531802416742}",97.17044067382812,"(373.00990295410156, 238.681396484375)",1.0,2.3
139,"{'center': (372.6978073120117, 238.7878646850586), 'axes': (43.859283447265625, 97.25827026367188), 'angle': 0.19227626919745566}",97.25827026367188,"(372.6978073120117, 238.7878646850586)",1.0,2.316666666666667
140,"{'center': (372.30504608154297, 238.69342803955078), 'axes': (44.77848815917969, 97.35069274902344), 'angle': 0.06677094101906077}",97.35069274902344,"(372.30504608154297, 238.69342803955078)",1.0,2.3333333333333335
141,"{'center': (371.9626770019531, 238.75931549072266), 'axes': (45.88017654418945, 97.48286437988281), 'angle': 0.09656600654124321}",97.48286437988281,"(371.9626770019531, 238.75931549072266)",1.0,2.35
142,"{'center': (371.5936050415039, 238.8111801147461), 'axes': (46.854183197021484, 97.6173324584961), 'angle': 0.09561119228601703}",97.6173324584961,"(371.5936050415039, 238.8111801147461)",1.0,2.3666666666666667
143,"{'center': (371.2265396118164, 238.75908660888672), 'axes': (47.805545806884766, 97.70780181884766), 'angle': 0.0746742188930475}",97.70780181884766,"(371.2265396118164, 238.75908660888672)",1.0,2.3833333333333333
144,"{'center': (370.8948059082031, 238.8720703125), 'axes': (48.605655670166016, 97.92918395996094), 'angle': 0.1526315063238077}",97.92918395996094,"(370.8948059082031, 238.8720703125)",1.0,2.4
145,"{'center': (370.47174072265625, 238.83729553222656), 'axes': (49.62632751464844, 98.25057983398438), 'angle': 0.07035156339407111}",98.25057983398438,"(370.47174072265625, 238.83729553222656)",1.0,2.4166666666666665
146,"{'center': (370.0994567871094, 238.80288696289062), 'axes': (50.52876281738281, 98.45514678955078), 'angle': 0.0177720934152543}",98.45514678955078,"(370.0994567871094, 238.80288696289062)",1.0,2.433333333333333
147,"{'center': (369.75321197509766, 238.82244873046875), 'axes': (51.61014175415039, 98.48880004882812), 'angle': 0.11300520598888944}",98.48880004882812,"(369.75321197509766, 238.82244873046875)",1.0,2.45
148,"{'center': (369.3691177368164, 238.78204345703125), 'axes': (52.71552658081055, 98.45042419433594), 'angle': 0.06791120022534926}",98.45042419433594,"(369.3691177368164, 238.78204345703125)",1.0,2.466666666666667
149,"{'center': (369.00672149658203, 238.76184844970703), 'axes': (53.749996185302734, 98.57107543945312), 'angle': 0.0346829108893842}",98.57107543945312,"(369.00672149658203, 238.76184844970703)",1.0,2.4833333333333334
150,"{'center': (368.61500549316406, 238.79977416992188), 'axes': (54.75465393066406, 98.61027526855469), 'angle': 0.25283905863762457}",98.61027526855469,"(368.61500549316406, 238.79977416992188)",1.0,2.5
151,"{'center': (368.22137451171875, 238.73920440673828), 'axes': (55.59137725830078, 98.82625579833984), 'angle': 0.13053224980830977}",98.82625579833984,"(368.22137451171875, 238.73920440673828)",1.0,2.5166666666666666
152,"{'center': (367.8528823852539, 238.7926254272461), 'axes': (56.42066192626953, 98.9509506225586), 'angle': 0.11390165984630603}",98.9509506225586,"(367.8528823852539, 238.7926254272461)",1.0,2.533333333333333
153,"{'center': (367.42100524902344, 238.81946563720703), 'axes': (57.36111831665039, 99.12079620361328), 'angle': 0.10848961770534095}",99.12079620361328,"(367.42100524902344, 238.81946563720703)",1.0,2.55
154,"{'center': (366.99105072021484, 238.81494140625), 'axes': (58.38528060913086, 99.27860260009766), 'angle': 0.12884195148945168}",99.27860260009766,"(366.99105072021484, 238.81494140625)",1.0,2.566666666666667
155,"{'center': (366.6011276245117, 238.81976318359375), 'axes': (59.30202102661133, 99.3140640258789), 'angle': 0.07538449764251351}",99.3140640258789,"(366.6011276245117, 238.81976318359375)",1.0,2.5833333333333335
156,"{'center': (366.13329315185547, 238.78401947021484), 'axes': (60.277442932128906, 99.58949279785156), 'angle': 179.97122192382812}",99.58949279785156,"(366.13329315185547, 238.78401947021484)",1.0,2.6
157,"{'center': (365.71338653564453, 238.76439666748047), 'axes': (61.20479965209961, 99.62544250488281), 'angle': 0.13885240256786707}",99.62544250488281,"(365.71338653564453, 238.76439666748047)",1.0,2.6166666666666667
158,"{'center': (365.2832336425781, 238.71563720703125), 'axes': (62.0689582824707, 99.8206558227539), 'angle': 0.19536556303501004}",99.8206558227539,"(365.2832336425781, 238.71563720703125)",1.0,2.6333333333333333
159,"{'center': (364.8495101928711, 238.7718734741211), 'axes': (62.9915885925293, 99.90116119384766), 'angle': 179.93734741210938}",99.90116119384766,"(364.8495101928711, 238.7718734741211)",1.0,2.65
160,"{'center': (364.39461517333984, 238.87480926513672), 'axes': (63.84666061401367, 99.8602066040039), 'angle': 0.24452552199363595}",99.8602066040039,"(364.39461517333984, 238.87480926513672)",1.0,2.6666666666666665
161,"{'center': (363.96202850341797, 238.84234619140625), 'axes': (64.6811294555664, 100.11756896972656), 'angle': 0.12376751750708195}",100.11756896972656,"(363.96202850341797, 238.84234619140625)",1.0,2.683333333333333
162,"{'center': (363.56500244140625, 238.76600646972656), 'axes': (65.67141723632812, 100.32290649414062), 'angle': 0.027098916470996957}",100.32290649414062,"(363.56500244140625, 238.76600646972656)",1.0,2.7
163,"{'center': (363.09439849853516, 238.71915435791016), 'axes': (66.65560913085938, 100.365478515625), 'angle': 0.1979009062051806}",100.365478515625,"(363.09439849853516, 238.71915435791016)",1.0,2.716666666666667
164,"{'center': (362.67357635498047, 238.77855682373047), 'axes': (67.53662109375, 100.45230865478516), 'angle': 0.24989853799342604}",100.45230865478516,"(362.67357635498047, 238.77855682373047)",1.0,2.7333333333333334
165,"{'center': (362.1843719482422, 238.78892517089844), 'axes': (68.61319732666016, 100.63824462890625), 'angle': 0.2077953219413814}",100.63824462890625,"(362.1843719482422, 238.78892517089844)",1.0,2.75
166,"{'center': (361.70230865478516, 238.74065399169922), 'axes': (69.34274291992188, 100.5474624633789), 'angle': 0.14847968518734528}",100.5474624633789,"(361.70230865478516, 238.74065399169922)",1.0,2.7666666666666666
167,"{'center': (361.2228088378906, 238.7712173461914), 'axes': (70.21122741699219, 100.69332885742188), 'angle': 0.08057187497615736}",100.69332885742188,"(361.2228088378906, 238.7712173461914)",1.0,2.783333333333333
168,"{'center': (360.76912689208984, 238.8194808959961), 'axes': (71.083251953125, 100.83900451660156), 'angle': 0.1026797667145739}",100.83900451660156,"(360.76912689208984, 238.8194808959961)",1.0,2.8
169,"{'center': (360.2996063232422, 238.78934478759766), 'axes': (71.86677551269531, 101.1109619140625), 'angle': 0.33604237437249124}",101.1109619140625,"(360.2996063232422, 238.78934478759766)",1.0,2.816666666666667
170,"{'center': (359.78453063964844, 238.78680419921875), 'axes': (72.67292022705078, 101.30863189697266), 'angle': 0.3036576807498923}",101.30863189697266,"(359.78453063964844, 238.78680419921875)",1.0,2.8333333333333335
171,"{'center': (359.3566665649414, 238.7299041748047), 'axes': (73.49346160888672, 101.25782012939453), 'angle': 179.85687255859375}",101.25782012939453,"(359.3566665649414, 238.7299041748047)",1.0,2.85
172,"{'center': (358.8163757324219, 238.76905822753906), 'axes': (74.42399597167969, 101.38688659667969), 'angle': 179.98725891113284}",101.38688659667969,"(358.8163757324219, 238.76905822753906)",1.0,2.8666666666666667
173,"{'center': (358.37962341308594, 238.84922790527344), 'axes': (75.23077392578125, 101.52243041992188), 'angle': 0.12676312029361306}",101.52243041992188,"(358.37962341308594, 238.84922790527344)",1.0,2.8833333333333333
174,"{'center': (357.8326950073242, 238.81160736083984), 'axes': (76.0201187133789, 101.72257232666016), 'angle': 0.2609509527683223}",101.72257232666016,"(357.8326950073242, 238.81160736083984)",1.0,2.9
175,"{'center': (357.32726287841797, 238.7676544189453), 'axes': (76.87468719482422, 101.76702880859375), 'angle': 0.18253402411937153}",101.76702880859375,"(357.32726287841797, 238.7676544189453)",1.0,2.9166666666666665
176,"{'center': (356.8105697631836, 238.8144302368164), 'axes': (77.7058334350586, 101.68856811523438), 'angle': 179.99822998046872}",101.68856811523438,"(356.8105697631836, 238.8144302368164)",1.0,2.933333333333333
177,"{'center': (356.2822036743164, 238.8316650390625), 'axes': (78.46907806396484, 101.7860107421875), 'angle': 0.2832962572574605}",101.7860107421875,"(356.2822036743164, 238.8316650390625)",1.0,2.95
178,"{'center': (355.7721176147461, 238.76048278808594), 'axes': (79.23334503173828, 101.97437286376953), 'angle': 0.291063815355294}",101.97437286376953,"(355.7721176147461, 238.76048278808594)",1.0,2.966666666666667
179,"{'center': (355.23374938964844, 238.783935546875), 'axes': (79.99386596679688, 102.07856750488281), 'angle': 0.22811649739742934}",102.07856750488281,"(355.23374938964844, 238.783935546875)",1.0,2.9833333333333334
180,"{'center': (354.69322204589844, 238.8118896484375), 'axes': (80.71662139892578, 102.16091918945312), 'angle': 0.04734742641448919}",102.16091918945312,"(354.69322204589844, 238.8118896484375)",1.0,3.0
181,"{'center': (354.19857025146484, 238.75955200195312), 'axes': (81.58501434326172, 102.19132995605469), 'angle': 0.1735965311527323}",102.19132995605469,"(354.19857025146484, 238.75955200195312)",1.0,3.0166666666666666
182,"{'center': (353.68077850341797, 238.79058074951172), 'axes': (82.29737854003906, 102.3174057006836), 'angle': 0.21607458591461584}",102.3174057006836,"(353.68077850341797, 238.79058074951172)",1.0,3.033333333333333
