,timestamp,sphere,projected_sphere,circle_3d,diameter_3d,ellipse,location,diameter,confidence,model_confidence,theta,phi
16,0.26666666666666666,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
17,0.2833333333333333,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
18,0.3,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
19,0.31666666666666665,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
20,0.3333333333333333,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
21,0.35,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
22,0.36666666666666664,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
23,0.38333333333333336,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
24,0.4,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
25,0.4166666666666667,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
26,0.43333333333333335,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
27,0.45,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
28,0.4666666666666667,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
29,0.48333333333333334,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
30,0.5,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
31,0.5166666666666667,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
32,0.5333333333333333,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
33,0.55,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
34,0.5666666666666667,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
35,0.5833333333333334,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
36,0.6,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
37,0.6166666666666667,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
38,0.6333333333333333,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
39,0.65,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
40,0.6666666666666666,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
41,0.6833333333333333,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
42,0.7,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
43,0.7166666666666667,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
44,0.7333333333333333,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
45,0.75,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
46,0.7666666666666667,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
47,0.7833333333333333,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
48,0.8,"{'center': (0.02748889739874351, 0.012610988261701706, 50.6757296737577), 'radius': 5}","{'center': (320.0, 240.0), 'axes': (174.07668783815575, 174.07668783815575), 'angle': 0.0}","{'center': (0.025259753621762727, 0.01196529372218182, 45.675730212358076), 'normal': (-0.0004458287553961565, -0.00012913890790397728, -0.9999998922799258), 'radius': -0.04041142122526642}",-0.08082284245053284,"{'center': (320.0, 240.0), 'axes': (0.0, 0.0), 'angle': 180.0}","(320.0, 240.0)",0.0,0.0,0.1,1.5709254657031595,-1.5712421555687794
